"yr","naics_code","employee_size","revenue_category","number_of_biz"
"2019","315","12","7","0"
"2019","315","12","8","0"
"2019","315","12","9","0"
"2019","315","12","10","0"
"2019","315","12","11","0"
"2019","315","12","12","0"
"2019","315","12","13","0"
"2019","315","12","88","0"
"2019","315","88","0","1"
"2019","315","88","1","21"
"2019","315","88","2","23"
"2019","315","88","3","28"
"2019","315","88","4","19"
"2019","315","88","5","24"
"2019","315","88","6","12"
"2019","315","88","7","2"
"2019","315","88","8","0"
"2019","315","88","9","0"
"2019","315","88","10","0"
"2019","315","88","11","0"
"2019","315","88","12","0"
"2019","315","88","13","0"
"2019","315","88","88","130"
"2019","316","1","0","1"
"2019","316","1","1","10"
"2019","316","1","2","12"
"2019","316","1","3","9"
"2019","316","1","4","3"
"2019","316","1","5","2"
"2019","316","1","6","0"
"2019","316","1","7","0"
"2019","316","1","8","0"
"2019","316","1","9","0"
"2019","316","1","10","0"
"2019","316","1","11","0"
"2019","316","1","12","0"
"2019","316","1","13","0"
"2019","316","1","88","37"
"2019","316","2","0","0"
"2019","316","2","1","0"
"2019","316","2","2","0"
"2019","316","2","3","1"
"2019","316","2","4","4"
"2019","316","2","5","1"
"2019","316","2","6","0"
"2019","316","2","7","0"
"2019","316","2","8","0"
"2019","316","2","9","0"
"2019","316","2","10","0"
"2019","316","2","11","0"
"2019","316","2","12","0"
"2019","316","2","13","0"
"2019","316","2","88","6"
"2019","316","3","0","0"
"2019","316","3","1","0"
"2019","316","3","2","0"
"2019","316","3","3","0"
"2019","316","3","4","1"
"2019","316","3","5","2"
"2019","316","3","6","1"
"2019","316","3","7","0"
"2019","316","3","8","0"
"2019","316","3","9","0"
"2019","316","3","10","0"
"2019","316","3","11","0"
"2019","316","3","12","0"
"2019","316","3","13","0"
"2019","316","3","88","4"
"2019","316","4","0","0"
"2019","316","4","1","0"
"2019","316","4","2","0"
"2019","316","4","3","0"
"2019","316","4","4","1"
"2019","316","4","5","1"
"2019","316","4","6","0"
"2019","316","4","7","0"
"2019","316","4","8","0"
"2019","316","4","9","0"
"2019","316","4","10","0"
"2019","316","4","11","0"
"2019","316","4","12","0"
"2019","316","4","13","0"
"2019","316","4","88","2"
"2019","316","5","0","0"
"2019","316","5","1","0"
"2019","316","5","2","0"
"2019","316","5","3","0"
"2019","316","5","4","0"
"2019","316","5","5","0"
"2019","316","5","6","0"
"2019","316","5","7","0"
"2019","316","5","8","0"
"2019","316","5","9","0"
"2019","316","5","10","0"
"2019","316","5","11","0"
"2019","316","5","12","0"
"2019","316","5","13","0"
"2019","316","5","88","0"
"2019","316","6","0","0"
"2019","316","6","1","0"
"2019","316","6","2","0"
"2019","316","6","3","0"
"2019","316","6","4","0"
"2019","316","6","5","0"
"2019","316","6","6","0"
"2019","316","6","7","0"
"2019","316","6","8","0"
"2019","316","6","9","0"
"2019","316","6","10","0"
"2019","316","6","11","0"
"2019","316","6","12","0"
"2019","316","6","13","0"
"2019","316","6","88","0"
"2019","316","7","0","0"
"2019","316","7","1","0"
"2019","316","7","2","0"
"2019","316","7","3","0"
"2019","316","7","4","0"
"2019","316","7","5","0"
"2019","316","7","6","0"
"2019","316","7","7","0"
"2019","316","7","8","0"
"2019","316","7","9","0"
"2019","316","7","10","0"
"2019","316","7","11","0"
"2019","316","7","12","0"
"2019","316","7","13","0"
"2019","316","7","88","0"
"2019","316","8","0","0"
"2019","316","8","1","0"
"2019","316","8","2","0"
"2019","316","8","3","0"
"2019","316","8","4","0"
"2019","316","8","5","0"
"2019","316","8","6","0"
"2019","316","8","7","0"
"2019","316","8","8","0"
"2019","316","8","9","0"
"2019","316","8","10","0"
"2019","316","8","11","0"
"2019","316","8","12","0"
"2019","316","8","13","0"
"2019","316","8","88","0"
"2019","316","9","0","0"
"2019","316","9","1","0"
"2019","316","9","2","0"
"2019","316","9","3","0"
"2019","316","9","4","0"
"2019","316","9","5","0"
"2019","316","9","6","0"
"2019","316","9","7","0"
"2019","316","9","8","0"
"2019","316","9","9","0"
"2019","316","9","10","0"
"2019","316","9","11","0"
"2019","316","9","12","0"
"2019","316","9","13","0"
"2019","316","9","88","0"
"2019","316","10","0","0"
"2019","316","10","1","0"
"2019","316","10","2","0"
"2019","316","10","3","0"
"2019","316","10","4","0"
"2019","316","10","5","0"
"2019","316","10","6","0"
"2019","316","10","7","0"
"2019","316","10","8","0"
"2019","316","10","9","0"
"2019","316","10","10","0"
"2019","316","10","11","0"
"2019","316","10","12","0"
"2019","316","10","13","0"
"2019","316","10","88","0"
"2019","316","11","0","0"
"2019","316","11","1","0"
"2019","316","11","2","0"
"2019","316","11","3","0"
"2019","316","11","4","0"
"2019","316","11","5","0"
"2019","316","11","6","0"
"2019","316","11","7","0"
"2019","316","11","8","0"
"2019","316","11","9","0"
"2019","316","11","10","0"
"2019","316","11","11","0"
"2019","316","11","12","0"
"2019","316","11","13","0"
"2019","316","11","88","0"
"2019","316","12","0","0"
"2019","316","12","1","0"
"2019","316","12","2","0"
"2019","316","12","3","0"
"2019","316","12","4","0"
"2019","316","12","5","0"
"2019","316","12","6","0"
"2019","316","12","7","0"
"2019","316","12","8","0"
"2019","316","12","9","0"
"2019","316","12","10","0"
"2019","316","12","11","0"
"2019","316","12","12","0"
"2019","316","12","13","0"
"2019","316","12","88","0"
"2019","316","88","0","1"
"2019","316","88","1","10"
"2019","316","88","2","12"
"2019","316","88","3","10"
"2019","316","88","4","9"
"2019","316","88","5","6"
"2019","316","88","6","1"
"2019","316","88","7","0"
"2019","316","88","8","0"
"2019","316","88","9","0"
"2019","316","88","10","0"
"2019","316","88","11","0"
"2019","316","88","12","0"
"2019","316","88","13","0"
"2019","316","88","88","49"
"2019","321","1","0","2"
"2019","321","1","1","0"
"2019","321","1","2","61"
"2019","321","1","3","74"
"2019","321","1","4","107"
"2019","321","1","5","0"
"2019","321","1","6","0"
"2019","321","1","7","0"
"2019","321","1","8","0"
"2019","321","1","9","0"
"2019","321","1","10","0"
"2019","321","1","11","0"
"2019","321","1","12","0"
"2019","321","1","13","0"
"2019","321","1","88","244"
"2019","321","2","0","0"
"2019","321","2","1","0"
"2019","321","2","2","0"
"2019","321","2","3","0"
"2019","321","2","4","19"
"2019","321","2","5","73"
"2019","321","2","6","0"
"2019","321","2","7","0"
"2019","321","2","8","0"
"2019","321","2","9","0"
"2019","321","2","10","0"
"2019","321","2","11","0"
"2019","321","2","12","0"
"2019","321","2","13","0"
"2019","321","2","88","92"
"2019","321","3","0","1"
"2019","321","3","1","0"
"2019","321","3","2","0"
"2019","321","3","3","0"
"2019","321","3","4","0"
"2019","321","3","5","53"
"2019","321","3","6","222"
"2019","321","3","7","0"
"2019","321","3","8","2"
"2019","321","3","9","0"
"2019","321","3","10","0"
"2019","321","3","11","0"
"2019","321","3","12","0"
"2019","321","3","13","0"
"2019","321","3","88","278"
"2019","321","4","0","1"
"2019","321","4","1","0"
"2019","321","4","2","0"
"2019","321","4","3","0"
"2019","321","4","4","0"
"2019","321","4","5","0"
"2019","321","4","6","8"
"2019","321","4","7","36"
"2019","321","4","8","3"
"2019","321","4","9","1"
"2019","321","4","10","0"
"2019","321","4","11","0"
"2019","321","4","12","0"
"2019","321","4","13","0"
"2019","321","4","88","49"
"2019","321","5","0","2"
"2019","321","5","1","0"
"2019","321","5","2","0"
"2019","321","5","3","0"
"2019","321","5","4","0"
"2019","321","5","5","0"
"2019","321","5","6","0"
"2019","321","5","7","6"
"2019","321","5","8","15"
"2019","321","5","9","3"
"2019","321","5","10","0"
"2019","321","5","11","0"
"2019","321","5","12","0"
"2019","321","5","13","0"
"2019","321","5","88","26"
"2019","321","6","0","1"
"2019","321","6","1","0"
"2019","321","6","2","0"
"2019","321","6","3","0"
"2019","321","6","4","0"
"2019","321","6","5","0"
"2019","321","6","6","0"
"2019","321","6","7","0"
"2019","321","6","8","1"
"2019","321","6","9","3"
"2019","321","6","10","0"
"2019","321","6","11","0"
"2019","321","6","12","0"
"2019","321","6","13","0"
"2019","321","6","88","5"
"2019","321","7","0","1"
"2019","321","7","1","0"
"2019","321","7","2","0"
"2019","321","7","3","0"
"2019","321","7","4","0"
"2019","321","7","5","0"
"2019","321","7","6","0"
"2019","321","7","7","0"
"2019","321","7","8","0"
"2019","321","7","9","1"
"2019","321","7","10","0"
"2019","321","7","11","0"
"2019","321","7","12","0"
"2019","321","7","13","0"
"2019","321","7","88","2"
"2019","321","8","0","0"
"2019","321","8","1","0"
"2019","321","8","2","0"
"2019","321","8","3","0"
"2019","321","8","4","0"
"2019","321","8","5","0"
"2019","321","8","6","0"
"2019","321","8","7","0"
"2019","321","8","8","0"
"2019","321","8","9","0"
"2019","321","8","10","0"
"2019","321","8","11","0"
"2019","321","8","12","0"
"2019","321","8","13","0"
"2019","321","8","88","0"
"2019","321","9","0","0"
"2019","321","9","1","0"
"2019","321","9","2","0"
"2019","321","9","3","0"
"2019","321","9","4","0"
"2019","321","9","5","0"
"2019","321","9","6","0"
"2019","321","9","7","0"
"2019","321","9","8","0"
"2019","321","9","9","0"
"2019","321","9","10","0"
"2019","321","9","11","0"
"2019","321","9","12","0"
"2019","321","9","13","0"
"2019","321","9","88","0"
"2019","321","10","0","0"
"2019","321","10","1","0"
"2019","321","10","2","0"
"2019","321","10","3","0"
"2019","321","10","4","0"
"2019","321","10","5","0"
"2019","321","10","6","0"
"2019","321","10","7","0"
"2019","321","10","8","0"
"2019","321","10","9","0"
"2019","321","10","10","0"
"2019","321","10","11","0"
"2019","321","10","12","0"
"2019","321","10","13","0"
"2019","321","10","88","0"
"2019","321","11","0","0"
"2019","321","11","1","0"
"2019","321","11","2","0"
"2019","321","11","3","0"
"2019","321","11","4","0"
"2019","321","11","5","0"
"2019","321","11","6","0"
"2019","321","11","7","0"
"2019","321","11","8","0"
"2019","321","11","9","0"
"2019","321","11","10","0"
"2019","321","11","11","0"
"2019","321","11","12","0"
"2019","321","11","13","0"
"2019","321","11","88","0"
"2019","321","12","0","0"
"2019","321","12","1","0"
"2019","321","12","2","0"
"2019","321","12","3","0"
"2019","321","12","4","0"
"2019","321","12","5","0"
"2019","321","12","6","0"
"2019","321","12","7","0"
"2019","321","12","8","0"
"2019","321","12","9","0"
"2019","321","12","10","0"
"2019","321","12","11","0"
"2019","321","12","12","0"
"2019","321","12","13","0"
"2019","321","12","88","0"
"2019","321","88","0","8"
"2019","321","88","1","0"
"2019","321","88","2","61"
"2019","321","88","3","74"
"2019","321","88","4","126"
"2019","321","88","5","126"
"2019","321","88","6","230"
"2019","321","88","7","42"
"2019","321","88","8","21"
"2019","321","88","9","8"
"2019","321","88","10","0"
"2019","321","88","11","0"
"2019","321","88","12","0"
"2019","321","88","13","0"
"2019","321","88","88","696"
"2019","322","1","0","1"
"2019","322","1","1","0"
"2019","322","1","2","8"
"2019","322","1","3","19"
"2019","322","1","4","30"
"2019","322","1","5","4"
"2019","322","1","6","0"
"2019","322","1","7","0"
"2019","322","1","8","0"
"2019","322","1","9","0"
"2019","322","1","10","0"
"2019","322","1","11","0"
"2019","322","1","12","0"
"2019","322","1","13","0"
"2019","322","1","88","62"
"2019","322","2","0","1"
"2019","322","2","1","0"
"2019","322","2","2","0"
"2019","322","2","3","0"
"2019","322","2","4","8"
"2019","322","2","5","17"
"2019","322","2","6","3"
"2019","322","2","7","0"
"2019","322","2","8","0"
"2019","322","2","9","0"
"2019","322","2","10","0"
"2019","322","2","11","0"
"2019","322","2","12","0"
"2019","322","2","13","0"
"2019","322","2","88","29"
"2019","322","3","0","0"
"2019","322","3","1","0"
"2019","322","3","2","0"
"2019","322","3","3","0"
"2019","322","3","4","0"
"2019","322","3","5","12"
"2019","322","3","6","11"
"2019","322","3","7","6"
"2019","322","3","8","1"
"2019","322","3","9","0"
"2019","322","3","10","0"
"2019","322","3","11","0"
"2019","322","3","12","0"
"2019","322","3","13","0"
"2019","322","3","88","30"
"2019","322","4","0","0"
"2019","322","4","1","0"
"2019","322","4","2","0"
"2019","322","4","3","0"
"2019","322","4","4","0"
"2019","322","4","5","0"
"2019","322","4","6","14"
"2019","322","4","7","31"
"2019","322","4","8","11"
"2019","322","4","9","0"
"2019","322","4","10","0"
"2019","322","4","11","0"
"2019","322","4","12","0"
"2019","322","4","13","0"
"2019","322","4","88","56"
"2019","322","5","0","0"
"2019","322","5","1","0"
"2019","322","5","2","0"
"2019","322","5","3","0"
"2019","322","5","4","0"
"2019","322","5","5","0"
"2019","322","5","6","0"
"2019","322","5","7","3"
"2019","322","5","8","19"
"2019","322","5","9","3"
"2019","322","5","10","0"
"2019","322","5","11","0"
"2019","322","5","12","0"
"2019","322","5","13","0"
"2019","322","5","88","25"
"2019","322","6","0","1"
"2019","322","6","1","0"
"2019","322","6","2","0"
"2019","322","6","3","0"
"2019","322","6","4","0"
"2019","322","6","5","0"
"2019","322","6","6","0"
"2019","322","6","7","0"
"2019","322","6","8","3"
"2019","322","6","9","4"
"2019","322","6","10","5"
"2019","322","6","11","1"
"2019","322","6","12","0"
"2019","322","6","13","0"
"2019","322","6","88","14"
"2019","322","7","0","0"
"2019","322","7","1","0"
"2019","322","7","2","0"
"2019","322","7","3","0"
"2019","322","7","4","0"
"2019","322","7","5","0"
"2019","322","7","6","0"
"2019","322","7","7","0"
"2019","322","7","8","0"
"2019","322","7","9","0"
"2019","322","7","10","0"
"2019","322","7","11","0"
"2019","322","7","12","0"
"2019","322","7","13","0"
"2019","322","7","88","0"
"2019","322","8","0","0"
"2019","322","8","1","0"
"2019","322","8","2","0"
"2019","322","8","3","0"
"2019","322","8","4","0"
"2019","322","8","5","0"
"2019","322","8","6","0"
"2019","322","8","7","0"
"2019","322","8","8","0"
"2019","322","8","9","0"
"2019","322","8","10","0"
"2019","322","8","11","0"
"2019","322","8","12","0"
"2019","322","8","13","0"
"2019","322","8","88","0"
"2019","322","9","0","0"
"2019","322","9","1","0"
"2019","322","9","2","0"
"2019","322","9","3","0"
"2019","322","9","4","0"
"2019","322","9","5","0"
"2019","322","9","6","0"
"2019","322","9","7","0"
"2019","322","9","8","0"
"2019","322","9","9","0"
"2019","322","9","10","0"
"2019","322","9","11","0"
"2019","322","9","12","1"
"2019","322","9","13","0"
"2019","322","9","88","1"
"2019","322","10","0","0"
"2019","322","10","1","0"
"2019","322","10","2","0"
"2019","322","10","3","0"
"2019","322","10","4","0"
"2019","322","10","5","0"
"2019","322","10","6","0"
"2019","322","10","7","0"
"2019","322","10","8","0"
"2019","322","10","9","0"
"2019","322","10","10","0"
"2019","322","10","11","0"
"2019","322","10","12","0"
"2019","322","10","13","0"
"2019","322","10","88","0"
"2019","322","11","0","0"
"2019","322","11","1","0"
"2019","322","11","2","0"
"2019","322","11","3","0"
"2019","322","11","4","0"
"2019","322","11","5","0"
"2019","322","11","6","0"
"2019","322","11","7","0"
"2019","322","11","8","0"
"2019","322","11","9","0"
"2019","322","11","10","0"
"2019","322","11","11","0"
"2019","322","11","12","0"
"2019","322","11","13","0"
"2019","322","11","88","0"
"2019","322","12","0","0"
"2019","322","12","1","0"
"2019","322","12","2","0"
"2019","322","12","3","0"
"2019","322","12","4","0"
"2019","322","12","5","0"
"2019","322","12","6","0"
"2019","322","12","7","0"
"2019","322","12","8","0"
"2019","322","12","9","0"
"2019","322","12","10","0"
"2019","322","12","11","0"
"2019","322","12","12","0"
"2019","322","12","13","0"
"2019","322","12","88","0"
"2019","322","88","0","3"
"2019","322","88","1","0"
"2019","322","88","2","8"
"2019","322","88","3","19"
"2019","322","88","4","38"
"2019","322","88","5","33"
"2019","322","88","6","28"
"2019","322","88","7","40"
"2019","322","88","8","34"
"2019","322","88","9","7"
"2019","322","88","10","5"
"2019","322","88","11","1"
"2019","322","88","12","1"
"2019","322","88","13","0"
"2019","322","88","88","217"
"2019","323","1","0","10"
"2019","323","1","1","11"
"2019","323","1","2","164"
"2019","323","1","3","486"
"2019","323","1","4","1581"
"2019","323","1","5","0"
"2019","323","1","6","0"
"2019","323","1","7","0"
"2019","323","1","8","0"
"2019","323","1","9","0"
"2019","323","1","10","0"
"2019","323","1","11","0"
"2019","323","1","12","0"
"2019","323","1","13","0"
"2019","323","1","88","2252"
"2019","323","2","0","1"
"2019","323","2","1","0"
"2019","323","2","2","0"
"2019","323","2","3","30"
"2019","323","2","4","301"
"2019","323","2","5","158"
"2019","323","2","6","0"
"2019","323","2","7","0"
"2019","323","2","8","0"
"2019","323","2","9","0"
"2019","323","2","10","0"
"2019","323","2","11","0"
"2019","323","2","12","0"
"2019","323","2","13","0"
"2019","323","2","88","490"
"2019","323","3","0","2"
"2019","323","3","1","0"
"2019","323","3","2","0"
"2019","323","3","3","1"
"2019","323","3","4","8"
"2019","323","3","5","184"
"2019","323","3","6","16"
"2019","323","3","7","0"
"2019","323","3","8","0"
"2019","323","3","9","0"
"2019","323","3","10","0"
"2019","323","3","11","0"
"2019","323","3","12","0"
"2019","323","3","13","0"
"2019","323","3","88","211"
"2019","323","4","0","1"
"2019","323","4","1","0"
"2019","323","4","2","0"
"2019","323","4","3","0"
"2019","323","4","4","0"
"2019","323","4","5","3"
"2019","323","4","6","30"
"2019","323","4","7","6"
"2019","323","4","8","0"
"2019","323","4","9","0"
"2019","323","4","10","0"
"2019","323","4","11","0"
"2019","323","4","12","0"
"2019","323","4","13","0"
"2019","323","4","88","40"
"2019","323","5","0","0"
"2019","323","5","1","0"
"2019","323","5","2","0"
